-0.8839180360072153	0.49551094097867	-0.828182061382386	0.49551094097867	-0.828182061382386	-0.8574482436802544	-0.8574482436802544	-0.8839180360072153	-0.828182061382386	-0.8574482436802544	-0.8574482436802544	-0.8574482436802544	0.49551094097867	-0.828182061382386	-0.828182061382386	0.49551094097867	0.49551094097867	0.49551094097867	0.49551094097867	0.49551094097867	0.49551094097867	0.49551094097867	0.49551094097867	0.49551094097867	0.49551094097867	0.49551094097867	0.49551094097867	0.49551094097867	0.49551094097867	0.49551094097867	0.49551094097867	0.49551094097867	0.49551094097867	-0.8839180360072153	-0.8574482436802544	-0.8839180360072153	-0.8574482436802544	-0.828182061382386	-0.8574482436802544	-0.8839180360072153	-0.8574482436802544	-0.8839180360072153	0.49551094097867	-0.828182061382386	0.49551094097867	0.49551094097867	-0.8839180360072153	-0.828182061382386	0.49551094097867	-0.828182061382386	0.49551094097867	-0.8839180360072153	0.49551094097867	-0.828182061382386	-0.8839180360072153	-0.828182061382386	0.49551094097867
-0.3884070950285453	-0.3605391077161306	-0.332671120403716	-0.332671120403716	-1.009150712733178	-1.7002633962115745	-1.7281313835239893	-1.7267331885385353	-1.6988652012261207	-1.7002633962115745	-1.7148964873605088	-1.0384168950310466	-0.3473042115526502	-0.9945176215842441	-0.9945176215842441	0.32917538077681197	0.99102188195734	0.99102188195734	0.99102188195734	0.99102188195734	0.99102188195734	0.99102188195734	0.99102188195734	0.99102188195734	0.99102188195734	0.99102188195734	0.99102188195734	0.99102188195734	0.99102188195734	0.99102188195734	0.99102188195734	0.99102188195734	0.30130739346439733	-1.0648866873580074	-1.7413662796874696	-1.7413662796874696	-1.7134982923750548	-1.6856303050626402	-1.7134982923750548	-1.7413662796874696	-1.7413662796874696	-1.0648866873580074	-0.3605391077161306	-0.332671120403716	0.32917538077681197	0.30130739346439733	-1.0502535962090733	-1.0223856088966585	-0.332671120403716	-0.332671120403716	-0.3605391077161306	-0.3884070950285453	-0.3605391077161306	-1.0223856088966585	-1.7121000973896012	-1.0223856088966585	-0.332671120403716
-1.2165891564109312	-0.5268746679179885	-0.7382008392073597	-0.7293775750983728	-1.631350364870989	-2.1106708120648627	-2.570480471060158	-2.579303735169145	-2.560725076960869	-2.561657206951171	-2.1116029420551654	-1.6606165471688572	-1.1901193640839705	-1.1706085758853915	-0.7196221809990834	0.16283982057495397	1.0453018221489914	1.4865328229360102	1.4865328229360102	1.4865328229360102	1.4865328229360102	1.4865328229360102	1.4865328229360102	1.4865328229360102	1.4865328229360102	1.4865328229360102	1.4865328229360102	1.4865328229360102	1.4865328229360102	1.4865328229360102	1.4865328229360102	1.0267231639407148	0.11592711005911165	-1.2546786028177868	-2.156651392590403	-2.5978823933774216	-2.570480471060158	-2.560725076960869	-2.570480471060158	-2.5978823933774216	-2.1566513925904025	-1.6959096036048054	-0.7665348915149255	-0.296969838420341	0.1442611623666776	-0.3155484966286175	-0.7753581556239126	-1.198010498202655	-0.7382008392073597	-0.7382008392073597	-0.3155484966286175	-0.7753581556239126	-0.7753581556239126	-1.6578201571979498	-1.6578201571979498	-1.8784356575914594	-1.2165891564109312
-0.7210782154322612	-0.6932102281198466	-1.1349072939020166	-1.3630723723675686	-2.0395519646970306	-2.7299655506827003	-3.082139340503639	-3.42699658475011	-3.4203791366683696	-3.0828384379963656	-2.737981193749894	-2.385807403928956	-1.7020112660250264	-1.349138378711361	-0.6726587863818989	0.3274275109633601	0.9892740121438881	1.651120513324416	1.98204376391468	1.98204376391468	1.98204376391468	1.98204376391468	1.98204376391468	1.98204376391468	1.98204376391468	1.98204376391468	1.98204376391468	1.98204376391468	1.98204376391468	1.98204376391468	1.6371865196682087	0.9540894792570063	-0.07386480540066748	-1.4400588862230723	-2.4474617291427987	-3.116624775897794	-3.4409305784063173	-3.42699658475011	-3.4409305784063173	-3.1166247758977934	-2.7783849797330626	-2.1019053874036002	-1.0666345571714593	-0.714460767350521	-0.3762209711857899	-0.3762209711857899	-1.0520014660225252	-1.038067472366318	-1.038067472366318	-1.038067472366318	-0.7071442217760538	-1.0659354596787325	-1.3968587102689967	-1.7277819608592606	-2.063349876001594	-2.0447712177933175	-2.0447712177933175
-1.5492602768146473	-1.5360253806511668	-1.9826001434829816	-2.2198215185550962	-2.626892944070576	-3.1739298543937196	-3.726260723182255	-4.007999755039005	-4.002705796573613	-3.7326732376360097	-3.4509342057792596	-2.898603336990724	-2.0756806312704033	-1.5286437209472603	-0.7168682101519054	0.3537926646560868	1.1538617025322941	1.6833389034767166	2.212816104421139	2.47755470489335	2.47755470489335	2.47755470489335	2.47755470489335	2.47755470489335	2.47755470489335	2.47755470489335	2.47755470489335	2.47755470489335	2.47755470489335	2.201668909496173	1.655191277167211	0.8328278494410719	-0.26012741521685184	-1.617821280346987	-2.6943353916145525	-3.505551624415726	-4.03558810335433	-4.300326703826541	-4.03558810335433	-3.7702902248879377	-3.223812592558976	-2.4120370817636205	-1.5949676125028736	-1.3073753441865492	-0.7608977118575873	-0.7550444753980136	-1.0197830758702247	-1.2845216763424359	-1.0197830758702247	-1.2845216763424359	-1.2956688712674018	-1.571554666664579	-1.571554666664579	-1.9080515147173258	-2.0276485940182187	-2.23897476530759	-1.5492602768146473
-2.406708520494902	-2.3934736243314214	-2.8488716512722227	-3.076570664742624	-3.4837819097566496	-3.7601337701489776	-4.21599786208493	-4.450780388632222	-4.446368756577729	-4.441957124523235	-3.986559097582434	-3.3007901761488334	-2.3895280572720785	-1.7037591358384783	-0.8066640431155069	0.3110465500009738	1.2032639456743006	1.8699881439044734	2.311219144691492	2.7524501454785106	2.9730656458720195	2.9730656458720195	2.9730656458720195	2.9730656458720195	2.9730656458720195	2.9730656458720195	2.9730656458720195	2.9730656458720195	2.743160816374372	2.287762789433571	1.602459932995122	0.6916638791135185	-0.4397476751615941	-1.7966524268798605	-2.92365234910048	-3.825159073877945	-4.496760969157762	-4.717376469551271	-4.717376469551271	-4.2663900746649634	-3.5854988502810077	-2.9090192579515466	-2.2232503365179452	-1.7629746125274988	-1.3026988885370525	-1.0679163619897605	-1.2929434944377631	-1.2836541653336246	-1.2836541653336246	-1.5135589948312724	-1.74346382432892	-1.9733686538265676	-1.8814067220275086	-2.0883210685753912	-2.4331783128218625	-2.4331783128218625	-2.4331783128218625
-3.2641567641751563	-3.264156764175156	-3.705387764962174	-3.9333198109301506	-4.340670875442721	-4.61711594883408	-4.62129683201949	-4.814576715542194	-4.999894316975635	-4.80701391773449	-4.416672751785232	-3.6397718187905665	-2.6654101190877877	-1.8843283029077127	-0.9183283695757536	0.22880828200423828	1.186845933246936	1.9516037009669305	2.5230815851642214	2.9012795858388087	3.279477586513397	3.4685765868506904	3.4685765868506904	3.4685765868506904	3.4685765868506904	3.4685765868506904	3.4685765868506904	3.271515304424135	2.8811741384748766	2.2937716900990632	1.5130893582005456	0.543308025964735	-0.619753189793779	-1.9798756879788486	-3.1391555048335107	-4.108936837069321	-4.6845956044520225	-5.062793605126609	-5.06279360512661	-4.6762338380812025	-4.092612788609241	-3.508592254855721	-2.7237290397717944	-2.325026107451716	-1.741405057979754	-1.5439442912716406	-1.5397634080862306	-1.5276202428115597	-1.5276202428115597	-1.9137805255754086	-1.9217428076646699	-2.1489935431325633	-2.191258777390438	-2.254656628777249	-2.378898372630211	-2.599513873023721	-1.9376673718431925
-4.148074800182371	-4.120206812869957	-4.561903878652127	-4.790068957117679	-5.197559841128795	-5.24860493007603	-5.280884824710073	-5.301436472898373	-5.291160752029399	-5.122390402693397	-4.615380257192663	-3.9355919408223308	-2.9175638282872676	-2.064997341047336	-1.050627501299506	0.12554569095622203	1.1292902610887148	1.9675732059260755	2.6367362526810703	3.1367794013537003	3.4677026519439638	3.7986259025342277	3.96408752782936	3.96408752782936	3.96408752782936	3.96408752782936	3.7916589057061243	3.450110385500523	2.9361332431716862	2.2530362027604838	1.4044775370541493	0.38679897326544943	-0.8033082126464861	-2.162535296640787	-3.3493337585118526	-4.197892424218187	-4.867055470973182	-5.197978721563445	-5.197978721563446	-5.032167547521951	-4.6869607545291165	-4.00351416537155	-3.3131005793858805	-2.791806891482577	-2.2844471972354796	-1.9462074010707484	-1.9388908554962816	-1.9282655858809448	-1.9246073130937114	-2.0900689383888436	-2.1905901501244363	-2.32461843243856	-2.5011108327533678	-2.7658494332255787	-2.7658494332255787	-2.7658494332255787	-2.7658494332255787
-4.9762568615647575	-4.963021965401277	-5.409596728233091	-5.640200655223466	-5.77856301141769	-5.87080458221384	-5.932510535311395	-5.809670102052195	-5.56085765651883	-5.257569681888395	-4.806893996998856	-4.0555607155184425	-3.150646837709498	-2.2457329599005527	-1.1937420818292677	0.00207399847125996	1.047561280476352	1.939778676149679	2.684919071560666	3.2797306686762178	3.724213467496333	4.018367468021013	4.312521468545692	4.459598468808031	4.459598468808031	4.306328582476266	4.002729897849065	3.5458613268900985	2.938663957635696	2.1843895881189543	1.2797864203067764	0.2219133661628337	-0.9862884862765452	-2.347760225047689	-3.402692191155303	-4.304043560934384	-4.898855158049935	-5.193009158574615	-5.34627904490638	-5.345968334909612	-5.039117852249316	-4.5786867732604835	-3.8117159216081244	-3.351284842619294	-2.747028561401221	-2.4431191667772527	-2.442808456780485	-2.4301119746448667	-2.273590290280005	-2.2703384922469088	-2.2703384922469083	-2.500243321744556	-2.546224287644086	-2.946118987083644	-3.1713791520292225	-2.9321849934274367	-2.2703384922469088
-5.833705105245012	-5.820470209081531	-6.267044971913346	-6.159409102738989	-6.359566181706586	-6.493004234351651	-6.3950372455754225	-6.152442105910885	-5.810487110951147	-5.404553814747251	-4.861002800648075	-4.184802847315703	-3.2380110570515477	-2.4235885670234967	-1.344427476523235	-0.13289708578686782	0.9433373864836071	1.88427594028819	2.6872715963941842	3.357897952264073	3.8932283896680686	4.293262908606172	4.558001509078384	4.822740109550595	4.817166512088112	4.54392769592363	4.132745982060561	3.5862683497315984	2.907421417166532	2.0932785661355715	1.1411928174060233	0.05381115021058234	-1.1715134146834472	-2.3968379795774766	-3.4786460493104343	-4.289862282111608	-4.825192719515604	-5.227874217686404	-5.498186415621098	-5.497906776624008	-5.354110642465845	-4.939722671375898	-4.387391802587362	-3.835060933798826	-3.2883036624727744	-3.0147852073112023	-3.011578950084325	-2.8677828159261627	-2.6823718071167453	-2.6197279441873396	-2.547148116795936	-2.6758682110505525	-2.856076343007015	-3.126388540941709	-3.5769088708328654	-3.7882350421222366	-3.0985205536292946
